ISO,year,base_year,currency,source,ver,gdp_defl
ABW,1980,2020,USD,DIest,Oct2021,0.583842220799727
ABW,1981,2020,USD,DIest,Oct2021,0.585360314038495
ABW,1982,2020,USD,DIest,Oct2021,0.58688235458871
ABW,1983,2020,USD,DIest,Oct2021,0.588408352714081
ABW,1984,2020,USD,DIest,Oct2021,0.589938318705006
ABW,1985,2020,USD,DIest,Oct2021,0.591472262878638
ABW,1986,2020,USD,DIest,Oct2021,0.593010195578957
ABW,1987,2020,USD,DIest,Oct2021,0.594552127176839
ABW,1988,2020,USD,DIest,Oct2021,0.596098068070127
ABW,1989,2020,USD,DIest,Oct2021,0.597648028683698
ABW,1990,2020,USD,DIest,Oct2021,0.599202019469539
ABW,1991,2020,USD,DIest,Oct2021,0.600760050906811
ABW,1992,2020,USD,DIest,Oct2021,0.602322133501924
ABW,1993,2020,USD,DIest,Oct2021,0.603888277788606
ABW,1994,2020,USD,DIest,Oct2021,0.605458494327976
ABW,1995,2020,USD,WEO,Oct2021,0.607032793708611
ABW,1996,2020,USD,WEO,Oct2021,0.626272534945712
ABW,1997,2020,USD,WEO,Oct2021,0.649660130001719
ABW,1998,2020,USD,WEO,Oct2021,0.692290470769337
ABW,1999,2020,USD,WEO,Oct2021,0.706717202135045
ABW,2000,2020,USD,WEO,Oct2021,0.713416172375755
ABW,2001,2020,USD,WEO,Oct2021,0.69318764794184
ABW,2002,2020,USD,WEO,Oct2021,0.72416091839076
ABW,2003,2020,USD,WEO,Oct2021,0.746136981434284
ABW,2004,2020,USD,WEO,Oct2021,0.767200335664531
ABW,2005,2020,USD,WEO,Oct2021,0.806010653694244
ABW,2006,2020,USD,WEO,Oct2021,0.834177763480483
ABW,2007,2020,USD,WEO,Oct2021,0.877315270136873
ABW,2008,2020,USD,WEO,Oct2021,0.914577774391937
ABW,2009,2020,USD,WEO,Oct2021,0.930241652463465
ABW,2010,2020,USD,WEO,Oct2021,0.918933165071467
ABW,2011,2020,USD,WEO,Oct2021,0.955638952957081
ABW,2012,2020,USD,WEO,Oct2021,0.957272202101039
ABW,2013,2020,USD,WEO,Oct2021,0.938296244009196
ABW,2014,2020,USD,WEO,Oct2021,0.960109125250631
ABW,2015,2020,USD,WEO,Oct2021,0.984324092575343
ABW,2016,2020,USD,WEO,Oct2021,0.970816180959356
ABW,2017,2020,USD,WEO,Oct2021,0.953744960489586
ABW,2018,2020,USD,WEO,Oct2021,0.97520224845815
ABW,2019,2020,USD,WEO,Oct2021,1.02971886263516
ABW,2020,2020,USD,WEO,Oct2021,1
ABW,2021,2020,USD,WEOest,Oct2021,1.01734942252921
ABW,2022,2020,USD,WEOest,Oct2021,1.03306958995052
ABW,2023,2020,USD,WEOest,Oct2021,1.04804080147073
ABW,2024,2020,USD,WEOest,Oct2021,1.06209177187772
ABW,2025,2020,USD,WEOest,Oct2021,1.0762757839443
ABW,2026,2020,USD,WEOest,Oct2021,1.09058869233777
AFG,1980,2020,USD,DIest,Oct2021,0.341209546919
AFG,1981,2020,USD,DIest,Oct2021,0.350506151768501
AFG,1982,2020,USD,DIest,Oct2021,0.360056052173499
AFG,1983,2020,USD,DIest,Oct2021,0.369866149431777
AFG,1984,2020,USD,DIest,Oct2021,0.37994353287407
AFG,1985,2020,USD,DIest,Oct2021,0.390295484987215
AFG,1986,2020,USD,DIest,Oct2021,0.400929486676892
AFG,1987,2020,USD,DIest,Oct2021,0.411853222673743
AFG,1988,2020,USD,DIest,Oct2021,0.423074587086798
AFG,1989,2020,USD,DIest,Oct2021,0.4346016891082
AFG,1990,2020,USD,DIest,Oct2021,0.446442858873371
AFG,1991,2020,USD,DIest,Oct2021,0.458606653480831
AFG,1992,2020,USD,DIest,Oct2021,0.471101863176049
AFG,1993,2020,USD,DIest,Oct2021,0.483937517703767
AFG,1994,2020,USD,DIest,Oct2021,0.497122892833404
AFG,1995,2020,USD,DIest,Oct2021,0.510667517062251
AFG,1996,2020,USD,DIest,Oct2021,0.524581178501304
AFG,1997,2020,USD,DIest,Oct2021,0.538873931948704
AFG,1998,2020,USD,DIest,Oct2021,0.553556106155902
AFG,1999,2020,USD,DIest,Oct2021,0.568638311291802
AFG,2000,2020,USD,DIest,Oct2021,0.584131446610265
AFG,2001,2020,USD,DIest,Oct2021,0.600046708326527
AFG,2002,2020,USD,WEO,Oct2021,0.616395597708218
AFG,2003,2020,USD,WEO,Oct2021,0.591257151300113
AFG,2004,2020,USD,WEO,Oct2021,0.663810557840479
AFG,2005,2020,USD,WEO,Oct2021,0.71136091099255
AFG,2006,2020,USD,WEO,Oct2021,0.758151402243115
AFG,2007,2020,USD,WEO,Oct2021,0.826463603341925
AFG,2008,2020,USD,WEO,Oct2021,0.957641165580521
AFG,2009,2020,USD,WEO,Oct2021,0.93059802627116
AFG,2010,2020,USD,WEO,Oct2021,1.08997814569142
AFG,2011,2020,USD,WEO,Oct2021,1.19498838454996
AFG,2012,2020,USD,WEO,Oct2021,1.18936915596366
AFG,2013,2020,USD,WEO,Oct2021,1.11859064147178
AFG,2014,2020,USD,WEO,Oct2021,1.11329928914751
AFG,2015,2020,USD,WEO,Oct2021,1.07251587543781
AFG,2016,2020,USD,WEO,Oct2021,0.943180152150594
AFG,2017,2020,USD,WEO,Oct2021,0.962863222112224
AFG,2018,2020,USD,WEO,Oct2021,0.927260429291259
AFG,2019,2020,USD,WEO,Oct2021,0.915386632896305
AFG,2020,2020,USD,WEOest,Oct2021,1
AFG,2021,2020,USD,DIest,Oct2021,1.0272460279422
AFG,2022,2020,USD,DIest,Oct2021,1.05523440192303
AFG,2023,2020,USD,DIest,Oct2021,1.0839853479234
AFG,2024,2020,USD,DIest,Oct2021,1.11351964300186
AFG,2025,2020,USD,DIest,Oct2021,1.14385863030928
AFG,2026,2020,USD,DIest,Oct2021,1.17502423451261
AGO,1980,2020,USD,WEO,Oct2021,0.789648939687533
AGO,1981,2020,USD,WEO,Oct2021,0.773116148210418
AGO,1982,2020,USD,WEO,Oct2021,0.773116148210418
AGO,1983,2020,USD,WEO,Oct2021,0.773236981413814
AGO,1984,2020,USD,WEO,Oct2021,0.773173901957943
AGO,1985,2020,USD,WEO,Oct2021,0.920398478775819
AGO,1986,2020,USD,WEO,Oct2021,0.837451537544005
AGO,1987,2020,USD,WEO,Oct2021,0.91962964908306
AGO,1988,2020,USD,WEO,Oct2021,0.940055167376831
AGO,1989,2020,USD,WEO,Oct2021,1.09308033044239
AGO,1990,2020,USD,WEO,Oct2021,1.24613615347121
AGO,1991,2020,USD,WEO,Oct2021,1.07773806494966
AGO,1992,2020,USD,WEO,Oct2021,0.745850777054618
AGO,1993,2020,USD,WEO,Oct2021,0.4878363752798
AGO,1994,2020,USD,WEO,Oct2021,0.321415808833338
AGO,1995,2020,USD,WEO,Oct2021,0.363498015764988
AGO,1996,2020,USD,WEO,Oct2021,0.4216466575377
AGO,1997,2020,USD,WEO,Oct2021,0.461597155806795
AGO,1998,2020,USD,WEO,Oct2021,0.373752950611167
AGO,1999,2020,USD,WEO,Oct2021,0.345919273736027
AGO,2000,2020,USD,WEO,Oct2021,0.498011191340849
AGO,2001,2020,USD,WEO,Oct2021,0.46780936883997
AGO,2002,2020,USD,WEO,Oct2021,0.575588398040508
AGO,2003,2020,USD,WEO,Oct2021,0.651268669191766
AGO,2004,2020,USD,WEO,Oct2021,0.776089595677888
AGO,2005,2020,USD,WEO,Oct2021,1.05910232633027
AGO,2006,2020,USD,WEO,Oct2021,1.34520577032779
AGO,2007,2020,USD,WEO,Oct2021,1.47014099227559
AGO,2008,2020,USD,WEO,Oct2021,1.79405033680437
AGO,2009,2020,USD,WEO,Oct2021,1.41248524786049
AGO,2010,2020,USD,WEO,Oct2021,1.60553019650163
AGO,2011,2020,USD,WEO,Oct2021,2.06994952072036
AGO,2012,2020,USD,WEO,Oct2021,2.18448333673758
AGO,2013,2020,USD,WEO,Oct2021,2.22206177814014
AGO,2014,2020,USD,WEO,Oct2021,2.25940757324252
AGO,2015,2020,USD,WEO,Oct2021,1.78485299963403
AGO,2016,2020,USD,WEO,Oct2021,1.5945012555757
AGO,2017,2020,USD,WEO,Oct2021,1.92690673809712
AGO,2018,2020,USD,WEO,Oct2021,1.63392664701106
AGO,2019,2020,USD,WEO,Oct2021,1.36982344456626
AGO,2020,2020,USD,WEO,Oct2021,1
AGO,2021,2020,USD,WEOest,Oct2021,1.21287443581828
AGO,2022,2020,USD,WEOest,Oct2021,1.26258732368036
AGO,2023,2020,USD,WEOest,Oct2021,1.29285397290627
AGO,2024,2020,USD,WEOest,Oct2021,1.33075458700252
AGO,2025,2020,USD,WEOest,Oct2021,1.37693910622503
AGO,2026,2020,USD,WEOest,Oct2021,1.40950237883291
AIA,1980,2020,USD,WEO,Oct2021,0.477096960430613
AIA,1981,2020,USD,WEO,Oct2021,0.467431437362394
AIA,1982,2020,USD,WEO,Oct2021,0.435828110669165
AIA,1983,2020,USD,WEO,Oct2021,0.39862620365203
AIA,1984,2020,USD,WEO,Oct2021,0.369449010545029
AIA,1985,2020,USD,WEO,Oct2021,0.377576989182692
AIA,1986,2020,USD,WEO,Oct2021,0.446591511525981
AIA,1987,2020,USD,WEO,Oct2021,0.525894041957359
AIA,1988,2020,USD,WEO,Oct2021,0.605403006286665
AIA,1989,2020,USD,WEO,Oct2021,0.600851744664603
AIA,1990,2020,USD,WEO,Oct2021,0.706739396779882
AIA,1991,2020,USD,WEO,Oct2021,0.747063386938324
AIA,1992,2020,USD,WEO,Oct2021,0.768640194242207
AIA,1993,2020,USD,WEO,Oct2021,0.671447136906441
AIA,1994,2020,USD,WEO,Oct2021,0.694535892083163
AIA,1995,2020,USD,WEO,Oct2021,0.733212015468962
AIA,1996,2020,USD,WEO,Oct2021,0.755347393094531
AIA,1997,2020,USD,WEO,Oct2021,0.791507817224083
AIA,1998,2020,USD,WEO,Oct2021,0.808872343236564
AIA,1999,2020,USD,WEO,Oct2021,0.797676479602851
AIA,2000,2020,USD,WEO,Oct2021,0.760924345155236
AIA,2001,2020,USD,WEO,Oct2021,0.730778599059878
AIA,2002,2020,USD,WEO,Oct2021,0.7779444207315
AIA,2003,2020,USD,WEO,Oct2021,0.866913449176816
AIA,2004,2020,USD,WEO,Oct2021,0.996312870448098
AIA,2005,2020,USD,WEO,Oct2021,1.01683609648912
AIA,2006,2020,USD,WEO,Oct2021,1.05818191958776
AIA,2007,2020,USD,WEO,Oct2021,1.1805568028134
AIA,2008,2020,USD,WEO,Oct2021,1.12943708840824
AIA,2009,2020,USD,WEO,Oct2021,0.965918136460152
AIA,2010,2020,USD,WEO,Oct2021,0.970916536049701
AIA,2011,2020,USD,WEO,Oct2021,1.02690642035675
AIA,2012,2020,USD,WEO,Oct2021,1.02906031379564
AIA,2013,2020,USD,WEO,Oct2021,1.03704356381614
AIA,2014,2020,USD,WEO,Oct2021,1.1102838589965
AIA,2015,2020,USD,WEO,Oct2021,1.03737548818121
AIA,2016,2020,USD,WEO,Oct2021,0.939788156170468
AIA,2017,2020,USD,WEO,Oct2021,0.910549543123083
AIA,2018,2020,USD,WEO,Oct2021,0.965518392486713
AIA,2019,2020,USD,WEO,Oct2021,0.942659261979274
AIA,2020,2020,USD,WEO,Oct2021,1
AIA,2021,2020,USD,WEOest,Oct2021,1.074486392732
AIA,2022,2020,USD,WEOest,Oct2021,1.13306681904634
AIA,2023,2020,USD,WEOest,Oct2021,1.15696783726299
AIA,2024,2020,USD,WEOest,Oct2021,1.19552399114542
AIA,2025,2020,USD,WEOest,Oct2021,1.23961914558125
AIA,2026,2020,USD,WEOest,Oct2021,1.28369732599238
ALB,1980,2020,USD,WEO,Oct2021,0.341722999683043
ALB,1981,2020,USD,WEO,Oct2021,0.370310865600885
ALB,1982,2020,USD,WEO,Oct2021,0.37069172874902
ALB,1983,2020,USD,WEO,Oct2021,0.370331458042102
ALB,1984,2020,USD,WEO,Oct2021,0.358529724152742
ALB,1985,2020,USD,WEO,Oct2021,0.371777990731392
ALB,1986,2020,USD,WEO,Oct2021,0.389391049505629
ALB,1987,2020,USD,WEO,Oct2021,0.389344922905253
ALB,1988,2020,USD,WEO,Oct2021,0.389333227519763
ALB,1989,2020,USD,WEO,Oct2021,0.389481788403429
ALB,1990,2020,USD,WEO,Oct2021,0.345863440903608
ALB,1991,2020,USD,WEO,Oct2021,0.28830604752896
ALB,1992,2020,USD,WEO,Oct2021,0.196473146896837
ALB,1993,2020,USD,WEO,Oct2021,0.31068142497714
ALB,1994,2020,USD,WEO,Oct2021,0.458927135611848
ALB,1995,2020,USD,WEO,Oct2021,0.514415264591293
ALB,1996,2020,USD,WEO,Oct2021,0.523534249592476
ALB,1997,2020,USD,WEO,Oct2021,0.41490688773821
ALB,1998,2020,USD,WEO,Oct2021,0.43204575290205
ALB,1999,2020,USD,WEO,Oct2021,0.47973363862275
ALB,2000,2020,USD,WEO,Oct2021,0.486877139716092
ALB,2001,2020,USD,WEO,Oct2021,0.507033907402973
ALB,2002,2020,USD,WEO,Oct2021,0.53688964408516
ALB,2003,2020,USD,WEO,Oct2021,0.656544152415049
ALB,2004,2020,USD,WEO,Oct2021,0.796775989038281
ALB,2005,2020,USD,WEO,Oct2021,0.846162462956223
ALB,2006,2020,USD,WEO,Oct2021,0.882747508753343
ALB,2007,2020,USD,WEO,Oct2021,0.999665629378061
ALB,2008,2020,USD,WEO,Oct2021,1.12188058853034
ALB,2009,2020,USD,WEO,Oct2021,1.01494033192175
ALB,2010,2020,USD,WEO,Oct2021,0.969966838284367
ALB,2011,2020,USD,WEO,Oct2021,1.02212320037439
ALB,2012,2020,USD,WEO,Oct2021,0.962905907512649
ALB,2013,2020,USD,WEO,Oct2021,0.988937737865429
ALB,2014,2020,USD,WEO,Oct2021,1.00681596800093
ALB,2015,2020,USD,WEO,Oct2021,0.846874993196059
ALB,2016,2020,USD,WEO,Oct2021,0.853745162278378
ALB,2017,2020,USD,WEO,Oct2021,0.905054959911573
ALB,2018,2020,USD,WEO,Oct2021,1.00916344933398
ALB,2019,2020,USD,WEO,Oct2021,0.996559203533855
ALB,2020,2020,USD,WEO,Oct2021,1
ALB,2021,2020,USD,WEOest,Oct2021,1.07404410075033
ALB,2022,2020,USD,WEOest,Oct2021,1.10391262266094
ALB,2023,2020,USD,WEOest,Oct2021,1.11453981365365
ALB,2024,2020,USD,WEOest,Oct2021,1.1369398449451
ALB,2025,2020,USD,WEOest,Oct2021,1.16030468589956
ALB,2026,2020,USD,WEOest,Oct2021,1.18268771898682
AND,1980,2020,USD,DIest,Oct2021,0.337989499098733
AND,1981,2020,USD,DIest,Oct2021,0.347567871610681
AND,1982,2020,USD,DIest,Oct2021,0.357417688117848
AND,1983,2020,USD,DIest,Oct2021,0.367546641142368
AND,1984,2020,USD,DIest,Oct2021,0.377962641206761
AND,1985,2020,USD,DIest,Oct2021,0.388673823011911
AND,1986,2020,USD,DIest,Oct2021,0.399688551790107
AND,1987,2020,USD,DIest,Oct2021,0.411015429838138
AND,1988,2020,USD,DIest,Oct2021,0.422663303235525
AND,1989,2020,USD,DIest,Oct2021,0.434641268753138
AND,1990,2020,USD,DIest,Oct2021,0.446958680957613
AND,1991,2020,USD,DIest,Oct2021,0.459625159517085
AND,1992,2020,USD,DIest,Oct2021,0.472650596713973
AND,1993,2020,USD,DIest,Oct2021,0.486045165170665
AND,1994,2020,USD,DIest,Oct2021,0.499819325794145
AND,1995,2020,USD,DIest,Oct2021,0.513983835945771
AND,1996,2020,USD,DIest,Oct2021,0.528549757842564
AND,1997,2020,USD,DIest,Oct2021,0.543528467196599
AND,1998,2020,USD,DIest,Oct2021,0.55893166209922
AND,1999,2020,USD,DIest,Oct2021,0.574771372157031
AND,2000,2020,USD,WEO,Oct2021,0.591059967886791
AND,2001,2020,USD,WEO,Oct2021,0.591817237637101
AND,2002,2020,USD,WEO,Oct2021,0.64329288277344
AND,2003,2020,USD,WEO,Oct2021,0.795177710126675
AND,2004,2020,USD,WEO,Oct2021,0.901597214289304
AND,2005,2020,USD,WEO,Oct2021,0.932811216135081
AND,2006,2020,USD,WEO,Oct2021,0.973995140798336
AND,2007,2020,USD,WEO,Oct2021,1.09674896896197
AND,2008,2020,USD,WEO,Oct2021,1.19950682190767
AND,2009,2020,USD,WEO,Oct2021,1.14038328879104
AND,2010,2020,USD,WEO,Oct2021,1.09086729941485
AND,2011,2020,USD,WEO,Oct2021,1.14762342925299
AND,2012,2020,USD,WEO,Oct2021,1.06243768228595
AND,2013,2020,USD,WEO,Oct2021,1.10290124652428
AND,2014,2020,USD,WEO,Oct2021,1.10089533233307
AND,2015,2020,USD,WEO,Oct2021,0.926535061107081
AND,2016,2020,USD,WEO,Oct2021,0.927344878235463
AND,2017,2020,USD,WEO,Oct2021,0.955431072240907
AND,2018,2020,USD,WEO,Oct2021,1.01087398465217
AND,2019,2020,USD,WEO,Oct2021,0.97179078026592
AND,2020,2020,USD,WEO,Oct2021,1
AND,2021,2020,USD,WEOest,Oct2021,1.06560448926933
AND,2022,2020,USD,WEOest,Oct2021,1.09496473441384
AND,2023,2020,USD,WEOest,Oct2021,1.12749856848338
AND,2024,2020,USD,WEOest,Oct2021,1.16086771859041
AND,2025,2020,USD,WEOest,Oct2021,1.19254256344726
AND,2026,2020,USD,WEOest,Oct2021,1.22230161533829
ARE,1980,2020,USD,WEO,Oct2021,0.40675788422857
ARE,1981,2020,USD,WEO,Oct2021,0.419280782487624
ARE,1982,2020,USD,WEO,Oct2021,0.420091329071753
ARE,1983,2020,USD,WEO,Oct2021,0.406254826822852
ARE,1984,2020,USD,WEO,Oct2021,0.385565272288535
ARE,1985,2020,USD,WEO,Oct2021,0.388236022286475
ARE,1986,2020,USD,WEO,Oct2021,0.381111625853211
ARE,1987,2020,USD,WEO,Oct2021,0.397387464864351
ARE,1988,2020,USD,WEO,Oct2021,0.414791423410438
ARE,1989,2020,USD,WEO,Oct2021,0.413697360933704
ARE,1990,2020,USD,WEO,Oct2021,0.431499086482983
ARE,1991,2020,USD,WEO,Oct2021,0.428745113617125
ARE,1992,2020,USD,WEO,Oct2021,0.435798967067179
ARE,1993,2020,USD,WEO,Oct2021,0.446195616506137
ARE,1994,2020,USD,WEO,Oct2021,0.446797257283008
ARE,1995,2020,USD,WEO,Oct2021,0.46435962022209
ARE,1996,2020,USD,WEO,Oct2021,0.491761731588046
ARE,1997,2020,USD,WEO,Oct2021,0.486070498097227
ARE,1998,2020,USD,WEO,Oct2021,0.464674038278941
ARE,1999,2020,USD,WEO,Oct2021,0.505669424419869
ARE,2000,2020,USD,WEO,Oct2021,0.564403832789519
ARE,2001,2020,USD,WEO,Oct2021,0.554132460913163
ARE,2002,2020,USD,WEO,Oct2021,0.574774910379536
ARE,2003,2020,USD,WEO,Oct2021,0.598112965644431
ARE,2004,2020,USD,WEO,Oct2021,0.648898755553977
ARE,2005,2020,USD,WEO,Oct2021,0.75605218346522
ARE,2006,2020,USD,WEO,Oct2021,0.846544921613062
ARE,2007,2020,USD,WEO,Oct2021,0.952217941301701
ARE,2008,2020,USD,WEO,Oct2021,1.12844450846414
ARE,2009,2020,USD,WEO,Oct2021,0.956969885706529
ARE,2010,2020,USD,WEO,Oct2021,1.07658012858575
ARE,2011,2020,USD,WEO,Oct2021,1.21832050340698
ARE,2012,2020,USD,WEO,Oct2021,1.24557902226005
ARE,2013,2020,USD,WEO,Oct2021,1.23478215396183
ARE,2014,2020,USD,WEO,Oct2021,1.22360281152962
ARE,2015,2020,USD,WEO,Oct2021,1.03420602635598
ARE,2016,2020,USD,WEO,Oct2021,1.00043505665819
ARE,2017,2020,USD,WEO,Oct2021,1.05540447187919
ARE,2018,2020,USD,WEO,Oct2021,1.14201638741343
ARE,2019,2020,USD,WEO,Oct2021,1.09126115211958
ARE,2020,2020,USD,WEO,Oct2021,1
ARE,2021,2020,USD,WEOest,Oct2021,1.11791078236261
ARE,2022,2020,USD,WEOest,Oct2021,1.13196049831019
ARE,2023,2020,USD,WEOest,Oct2021,1.1378845408537
ARE,2024,2020,USD,WEOest,Oct2021,1.14643494088711
ARE,2025,2020,USD,WEOest,Oct2021,1.15759564483176
ARE,2026,2020,USD,WEOest,Oct2021,1.1713066577494
ARG,1980,2020,USD,WEO,Oct2021,1.0493191483123
ARG,1981,2020,USD,WEO,Oct2021,0.90416584637955
ARG,1982,2020,USD,WEO,Oct2021,0.463579863613324
ARG,1983,2020,USD,WEO,Oct2021,0.551293323703398
ARG,1984,2020,USD,WEO,Oct2021,0.606852311452294
ARG,1985,2020,USD,WEO,Oct2021,0.492591478854549
ARG,1986,2020,USD,WEO,Oct2021,0.552834232766626
ARG,1987,2020,USD,WEO,Oct2021,0.552822823272296
ARG,1988,2020,USD,WEO,Oct2021,0.66045373193439
ARG,1989,2020,USD,WEO,Oct2021,0.455662103068344
ARG,1990,2020,USD,WEO,Oct2021,0.798910237074251
ARG,1991,2020,USD,WEO,Oct2021,0.969869622864482
ARG,1992,2020,USD,WEO,Oct2021,1.06102938387046
ARG,1993,2020,USD,WEO,Oct2021,1.03234533454355
ARG,1994,2020,USD,WEO,Oct2021,1.06181956312588
ARG,1995,2020,USD,WEO,Oct2021,1.09542655807404
ARG,1996,2020,USD,WEO,Oct2021,1.09485003059764
ARG,1997,2020,USD,WEO,Oct2021,1.08977016645968
ARG,1998,2020,USD,WEO,Oct2021,1.07118777432919
ARG,1999,2020,USD,WEO,Oct2021,1.05151131730626
ARG,2000,2020,USD,WEO,Oct2021,1.06241810263791
ARG,2001,2020,USD,WEO,Oct2021,1.05077778966732
ARG,2002,2020,USD,WEO,Oct2021,0.441432194793499
ARG,2003,2020,USD,WEO,Oct2021,0.51313425440319
ARG,2004,2020,USD,WEO,Oct2021,0.545512068622389
ARG,2005,2020,USD,WEO,Oct2021,0.605573391054901
ARG,2006,2020,USD,WEO,Oct2021,0.655028479119757
ARG,2007,2020,USD,WEO,Oct2021,0.742883277671783
ARG,2008,2020,USD,WEO,Oct2021,0.90143437551411
ARG,2009,2020,USD,WEO,Oct2021,0.881947597559656
ARG,2010,2020,USD,WEO,Oct2021,1.01648273924056
ARG,2011,2020,USD,WEO,Oct2021,1.19126078027878
ARG,2012,2020,USD,WEO,Oct2021,1.32227730852966
ARG,2013,2020,USD,WEO,Oct2021,1.36206997670787
ARG,2014,2020,USD,WEO,Oct2021,1.28783024921998
ARG,2015,2020,USD,WEO,Oct2021,1.42897335591506
ARG,2016,2020,USD,WEO,Oct2021,1.26468647952474
ARG,2017,2020,USD,WEO,Oct2021,1.42240304440055
ARG,2018,2020,USD,WEO,Oct2021,1.18906041033014
ARG,2019,2020,USD,WEO,Oct2021,1.04626160284683
ARG,2020,2020,USD,WEO,Oct2021,1
ARG,2021,2020,USD,WEOest,Oct2021,1.08829347858833
ARG,2022,2020,USD,WEOest,Oct2021,1.12883219734337
ARG,2023,2020,USD,WEOest,Oct2021,1.0900439415896
ARG,2024,2020,USD,WEOest,Oct2021,1.09726218476509
ARG,2025,2020,USD,WEOest,Oct2021,1.12973800823947
ARG,2026,2020,USD,WEOest,Oct2021,1.16295132884885
ARM,1980,2020,USD,DIest,Oct2021,0.00898372795778182
ARM,1981,2020,USD,DIest,Oct2021,0.00999495161952193
ARM,1982,2020,USD,DIest,Oct2021,0.0111200003323843
ARM,1983,2020,USD,DIest,Oct2021,0.0123716864372518
ARM,1984,2020,USD,DIest,Oct2021,0.0137642644538358
ARM,1985,2020,USD,DIest,Oct2021,0.0153135934147723
ARM,1986,2020,USD,DIest,Oct2021,0.0170373174723193
ARM,1987,2020,USD,DIest,Oct2021,0.0189550668344495
ARM,1988,2020,USD,DIest,Oct2021,0.0210886813186522
ARM,1989,2020,USD,DIest,Oct2021,0.0234624590693292
ARM,1990,2020,USD,DIest,Oct2021,0.0261034332712431
ARM,1991,2020,USD,DIest,Oct2021,0.0290416800103009
ARM,1992,2020,USD,WEO,Oct2021,0.0323106607876699
ARM,1993,2020,USD,WEO,Oct2021,0.290658408226444
ARM,1994,2020,USD,WEO,Oct2021,0.214008395199055
ARM,1995,2020,USD,WEO,Oct2021,0.393439459772384
ARM,1996,2020,USD,WEO,Oct2021,0.464212189158037
ARM,1997,2020,USD,WEO,Oct2021,0.460812916505451
ARM,1998,2020,USD,WEO,Oct2021,0.500555289468173
ARM,1999,2020,USD,WEO,Oct2021,0.473122784204143
ARM,2000,2020,USD,WEO,Oct2021,0.463193236659573
ARM,2001,2020,USD,WEO,Oct2021,0.468719577688327
ARM,2002,2020,USD,WEO,Oct2021,0.4579997127451
ARM,2003,2020,USD,WEO,Oct2021,0.474414851969103
ARM,2004,2020,USD,WEO,Oct2021,0.547241035743564
ARM,2005,2020,USD,WEO,Oct2021,0.656932386707244
ARM,2006,2020,USD,WEO,Oct2021,0.756099093973148
ARM,2007,2020,USD,WEO,Oct2021,0.958537752646304
ARM,2008,2020,USD,WEO,Oct2021,1.13537315555089
ARM,2009,2020,USD,WEO,Oct2021,0.980710818235682
ARM,2010,2020,USD,WEO,Oct2021,1.02750838817776
ARM,2011,2020,USD,WEO,Oct2021,1.0748585460566
ARM,2012,2020,USD,WEO,Oct2021,1.05047085659357
ARM,2013,2020,USD,WEO,Oct2021,1.06383259009882
ARM,2014,2020,USD,WEO,Oct2021,1.07194516807677
ARM,2015,2020,USD,WEO,Oct2021,0.943646654212509
ARM,2016,2020,USD,WEO,Oct2021,0.941185404402392
ARM,2017,2020,USD,WEO,Oct2021,0.956803009321716
ARM,2018,2020,USD,WEO,Oct2021,0.982733207528724
ARM,2019,2020,USD,WEO,Oct2021,0.998148479550668
ARM,2020,2020,USD,WEO,Oct2021,1
ARM,2021,2020,USD,WEOest,Oct2021,1.01146292373014
ARM,2022,2020,USD,WEOest,Oct2021,1.07042942946882
ARM,2023,2020,USD,WEOest,Oct2021,1.10000154502856
ARM,2024,2020,USD,WEOest,Oct2021,1.13594330390494
ARM,2025,2020,USD,WEOest,Oct2021,1.17494722528199
ARM,2026,2020,USD,WEOest,Oct2021,1.21441011193059
ATG,1980,2020,USD,WEO,Oct2021,0.2948794074418
ATG,1981,2020,USD,WEO,Oct2021,0.320903723714244
ATG,1982,2020,USD,WEO,Oct2021,0.355898531921971
ATG,1983,2020,USD,WEO,Oct2021,0.374853428033681
ATG,1984,2020,USD,WEO,Oct2021,0.388874794855696
ATG,1985,2020,USD,WEO,Oct2021,0.418575375062094
ATG,1986,2020,USD,WEO,Oct2021,0.45175922425663
ATG,1987,2020,USD,WEO,Oct2021,0.492352122741896
ATG,1988,2020,USD,WEO,Oct2021,0.55404530332673
ATG,1989,2020,USD,WEO,Oct2021,0.579170649613703
ATG,1990,2020,USD,WEO,Oct2021,0.587850499167113
ATG,1991,2020,USD,WEO,Oct2021,0.604154614176925
ATG,1992,2020,USD,WEO,Oct2021,0.61830302293279
ATG,1993,2020,USD,WEO,Oct2021,0.629663805706098
ATG,1994,2020,USD,WEO,Oct2021,0.649835630435302
ATG,1995,2020,USD,WEO,Oct2021,0.665617100418961
ATG,1996,2020,USD,WEO,Oct2021,0.686050787679288
ATG,1997,2020,USD,WEO,Oct2021,0.698684417789182
ATG,1998,2020,USD,WEO,Oct2021,0.713165087956788
ATG,1999,2020,USD,WEO,Oct2021,0.723554115990256
ATG,2000,2020,USD,WEO,Oct2021,0.73465850599082
ATG,2001,2020,USD,WEO,Oct2021,0.745436095604682
ATG,2002,2020,USD,WEO,Oct2021,0.750763379734097
ATG,2003,2020,USD,WEO,Oct2021,0.744278212390563
ATG,2004,2020,USD,WEO,Oct2021,0.75630885015294
ATG,2005,2020,USD,WEO,Oct2021,0.789840392934101
ATG,2006,2020,USD,WEO,Oct2021,0.793270630778534
ATG,2007,2020,USD,WEO,Oct2021,0.82279910467625
ATG,2008,2020,USD,WEO,Oct2021,0.858638696398808
